0298148,Shrek 2,"Shrek has rescued Princess Fiona, got married, and now is time to meet the parents.",The film picks up right where the first movie ended... Shrek and Fiona return from their honeymoon to find a letter from Fiona's parents inviting the newlyweds over for dinner.,"Prince Charming returns from a failed attempt at rescuing Fiona, and works alongside his mother, the Fairy Godmother, to try and find a way to get Shrek away from Fiona.","Prince Charming returns from a failed attempt at rescuing Fiona, and works alongside his mother, the Fairy Godmother, to try and find a way to get Shrek away from Fiona.",0126029|0413267|0268380|0351283|0892791|0438097|0120363|1080016|0317219|0317705|0382932|0479952
0114148,Pocahontas,,,,,0120762|0116583|0120855|0097757|0053285|0119282|0029583|0046183|0103639|0055254|0048280|0042332
0327084,Over the Hedge,"Upon waking up after hibernation, a group of forest animals discover that a tall hedge has appeared out of nowhere, half their forest is gone, they have little to no food left. Verne won't be wrong, because RJ is only using them to get the food for Vincent.","Encouraged by RJ, however, the animals slowly venture over the hedge that separates them from the brand new suburban development that appeared over the winter while they were sleeping, and what RJ shows them is a whole new world where humans leave tin cans full of fish and other food in big canisters, ripe for the taking. A pair of opossums, a family of porcupines, a nervous squirrel and a female skunk, will plan a risky theft to a house, drawing a lot of obstacles, like a silly exterminator, a cat and the neurotic house owner.","But RJ comes to the scene, telling that there's no danger in the suburbs, and that they will find all the food they want there. When a hungry bear wakes up to see RJ, a raccoon, steal his provisions and then accidentally throw them all over the streets, he threatens to kill him if he does not return every single item he took from him.","Encouraged by RJ, however, the animals slowly venture over the hedge that separates them from the brand new suburban development that appeared over the winter while they were sleeping, and what RJ shows them is a whole new world where humans leave tin cans full of fish and other food in big canisters, ripe for the taking. But RJ comes to the scene, telling that there's no danger in the suburbs, and that they will find all the food they want there.",0424095|0358082|0389790|0307453|0400717|0451079|0371606|0396555|0892782|0397892|0844471|0120630
0317705,The Incredibles,"He soon discovers that it will take a super family effort to rescue the world from total destruction. 15 years after Mr. Incredibles lawsuit outlaws all superheroes, he now lives in seclusion while trying to act like the typical rural family. Incredible is a superhero; or he used to be, until a surge of lawsuits against superheroes submitted by the people they've saved forced the government to hide them in witness protection programs so they could lead normal, anonymous lives. But all is not as it seems, and Bob will find himself trapped by Syndrome, an embittered enemy who in his youth once idolized Mr. Violet, the Parr's daughter, wants to be normal and fit in as a teen.","But fifteen years later, they have been forced to adopt civilian identities and retreat to the suburbs where they have no choice but to retire as superheroes to live a ""normal life"" with their three children Violet, Dash and Jack-Jack (who were secretly born with superpowers). Incredible wants to live the glory days again however that he finds a plot that thrusts him, his family, and the rest of the world, in danger. Incredible is a superhero; or he used to be, until a surge of lawsuits against superheroes submitted by the people they've saved forced the government to hide them in witness protection programs so they could lead normal, anonymous lives. Incredible's offered the chance to play the role of hero again by a mysterious informant, he jumps at the opportunity, but when it turns out to be a trap set by an old nemesis he had a hand in corrupting, the whole family must reveal themselves to save Mr. Although his wife Helen (formerly Elastigirl) has moved on and is more concerned with raising their children Dashiell (who is super-fast and super-confident), Violet (who can turn invisible - and is super-shy) and baby Jack-Jack than battling evil, Bob still yearns for the good old days - and his chance comes when he is approached by a shadowy government organization and asked to join their numbers.","Incredible), and his wife Helen (A.K.A. Incredible is a superhero; or he used to be, until a surge of lawsuits against superheroes submitted by the people they've saved forced the government to hide them in witness protection programs so they could lead normal, anonymous lives. But all is not as it seems, and Bob will find himself trapped by Syndrome, an embittered enemy who in his youth once idolized Mr. Incredible, now known as Bob Parr is itching to become a superhero again. Incredible...however, this anonymous villain has a grudge... A family of undercover superheroes, while trying to live the quiet suburban life, are forced into action to save the world.","But fifteen years later, they have been forced to adopt civilian identities and retreat to the suburbs where they have no choice but to retire as superheroes to live a ""normal life"" with their three children Violet, Dash and Jack-Jack (who were secretly born with superpowers). Now known exclusively by his secret identity, Bob Parr, he lives with his wife Helen, formerly Elastigirl, and their three children Violet, Dash, and Jack Jack. Incredible's offered the chance to play the role of hero again by a mysterious informant, he jumps at the opportunity, but when it turns out to be a trap set by an old nemesis he had a hand in corrupting, the whole family must reveal themselves to save Mr. Although his wife Helen (formerly Elastigirl) has moved on and is more concerned with raising their children Dashiell (who is super-fast and super-confident), Violet (who can turn invisible - and is super-shy) and baby Jack-Jack than battling evil, Bob still yearns for the good old days - and his chance comes when he is approached by a shadowy government organization and asked to join their numbers. Incredible...however, this anonymous villain has a grudge... A family of undercover superheroes, while trying to live the quiet suburban life, are forced into action to save the world.",0382932|0126029|0317219|0198781|0120363|0268380|1323594|0298148|0266543|0398286|0351283|1453405
0351283,Madagascar,,,,,0479952|0268380|0438097|0298148|0126029|0317219|1080016|1277953|0413267|0382932|0317705|0120363
0107688,The Nightmare Before Christmas,"Jack Skellington, Pumpkin King, ruler of Halloweentown, happens upon Christmastown, and decides to change Christmas into another Halloween.","One day he stumbles into Christmas Town, and is so taken with the idea of Christmas that he tries to get the resident bats, ghouls, and goblins of Halloween town to help him put on Christmas instead of Halloween -- but alas, they can't get it quite right.","The Christmas Tree door attracts his attention and upon entrance into the world of Christmas, Jack is fascinated with this new idea of Christmas that he must absolutely share with the citizens of Halloweentown.","One day he stumbles into Christmas Town, and is so taken with the idea of Christmas that he tries to get the resident bats, ghouls, and goblins of Halloween town to help him put on Christmas instead of Halloween -- but alas, they can't get it quite right.",0121164|0116683|0103639|1142977|0120623|0367594|0043274|0120762|0275847|0317705|0120855|0097757
0087538,The Karate Kid,"Miyagi promises to teach Daniel karate and arranges a fight at the all-valley tournament some months off. Miyagi seems more interested in having Daniel paint fences and wax cars than teaching him Karate. He tries to fit into the Californian crowd, what he finds is a nice girl from his new high school, and punks (of a karate school named the Cobra Kai) who want to make his life miserable.","Agreeing to teach Daniel, Mr. Miyagi shows Daniel that there is more to karate than violence, and perhaps the best way to solve the problem he has with the bullies is in the All Valley Karate Championship. He tries to fit into the Californian crowd, what he finds is a nice girl from his new high school, and punks (of a karate school named the Cobra Kai) who want to make his life miserable. Daniel and Miyagi then developed a great relationship and he wanted to teach the karate fighting punks a lesson, so he signs up for a karate tournament.","He meets a beautiful blond girl, but encounters a gang of bullies who make his life a living hell. Agreeing to teach Daniel, Mr. Miyagi shows Daniel that there is more to karate than violence, and perhaps the best way to solve the problem he has with the bullies is in the All Valley Karate Championship. He tries to fit into the Californian crowd, what he finds is a nice girl from his new high school, and punks (of a karate school named the Cobra Kai) who want to make his life miserable.","Agreeing to teach Daniel, Mr. Miyagi shows Daniel that there is more to karate than violence, and perhaps the best way to solve the problem he has with the bullies is in the All Valley Karate Championship. He thought that he was going to have a nice house with a pool, then he finds out that his new home is a crummy apartment. He tries to fit into the Californian crowd, what he finds is a nice girl from his new high school, and punks (of a karate school named the Cobra Kai) who want to make his life miserable.",0091326|0097647|0096438|0097523|0083866|0089218|1155076|0107614|0113497|0102057|0067992|0088323
1155076,The Karate Kid,"He meets some friends, but loses all of them except for mei ying (Han), his new girlfriend, after getting attacked by a bully (wang).","When dre has to fight his bully, Cheng, Han teaches him Kung fu, and now dre has to take bad matters into his own hands 12 year old Dre Parker has moved to China.","He meets some friends, but loses all of them except for mei ying (Han), his new girlfriend, after getting attacked by a bully (wang).","He finds a friend in a classmate, Mei Ying, only to make a rival, Cheng, who starts to bully and attack Dre because Cheng may possibly have a crush on Mei Ying.",0087538|0091326|1273678|0453451|0097647|1078912|0814255|0164912|0110657|0099785|0477347|0104431
1396218,Mr. Popper's Penguins,,,,,0413099|1222817|1078912|0477347|0451079|0960731|1067106|0472181|0339291|0170016|0307453|0389790
0083866,E.T. the Extra-Terrestrial,"While visiting the Earth at Night, a group of alien botanists is discovered and disturbed by an approaching human task force. By then, all help may already be too late, and there's no alien spaceship in sight.","slowly gets acquainted with Elliot's older brother Michael, his sister Gertie and the customs of Earth, members of the task force work day and night to track down the whereabouts of Earth's first visitor from outer space. Soon the two begin to communicate, and start a different kind of friendship in which E.T learns about life on earth and Elliot learns about some new values for the true meaning of friendship.","While visiting the Earth at Night, a group of alien botanists is discovered and disturbed by an approaching human task force. wants to go home, but if Elliot helps him, he'll lose a friend... A troubled child summons the courage to help a friendly alien escape Earth and return to his home-world.","Soon the two begin to communicate, and start a different kind of friendship in which E.T learns about life on earth and Elliot learns about some new values for the true meaning of friendship. wants to go home, but if Elliot helps him, he'll lose a friend... A troubled child summons the courage to help a friendly alien escape Earth and return to his home-world.",0102057|0089218|0087538|0096438|0097523|0113497|0067992|0099785|0088323|0107614|0104431|0091326
0356634,Garfield,"Garfield, who competes with a dog named Odie for the affection and attention of their human master, Jon Arbuckle, when Odie is introduced into their home much to Garfield's disgust.","When Odie runs away, he gets picked up by a mean dog trainer, however, Garfield feels responsible, so he gets off his favorite spot and gets into action to rescue his fellow pet Liz, Garfield's veterinarian and romantic interest; Cannon plays a ""city mouse"" who helps Garfield in his search; Messing voices Arlene, Garfield's girlfriend) Jon Arbuckle buys a second pet, a dog named Odie.","But when Jon, in an effort to impress the Liz - the vet and an old high-school crush - adopts a dog named Odie and brings him home, Garfield gets the one thing he doesn't want.","But when Jon, in an effort to impress the Liz - the vet and an old high-school crush - adopts a dog named Odie and brings him home, Garfield gets the one thing he doesn't want.",0455499|0164912|0243585|0952640|0472181|0115433|0118998|1231580|0453451|1615918|0371606|0307453
1517489,Spy Kids: All the Time in the World in 4D,,,,,0338459|0287717|0227538|0424774|0405325|1397514|0952640|0467110|0406375|1273678|1369845|1231580
0892791,Shrek Forever After,,,,,0413267|0298148|0126029|1080016|0438097|0479952|1667889|0268380|0351283|1277953|0317219|0120363
0424095,Flushed Away,"Unfortunately for Roddy, not everything goes to plan, and he himself ends up in the sewers.","When a sewer rat named Sid comes spewing out of the sink and decides he's hit the jackpot, Roddy schemes to rid himself of the pest by luring him into the ""whirlpool.""","Roddy is a rat who lives in the best lifestyle possible, but when stranger Sid appears, Roddy tries everything to remove him.","When a sewer rat named Sid comes spewing out of the sink and decides he's hit the jackpot, Roddy schemes to rid himself of the pest by luring him into the ""whirlpool.""",0327084|0389790|0307453|0358082|0400717|0371606|0396555|0892782|0451079|0120630|0397892|0844471
0461770,Enchanted,"She is waiting for a prince to come so that the two can live happily ever after. The hag is Narissa, Edward's evil stepmother in disguise, she who does not want ever to relinquish her queendom.","But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world? News of this romance upsets the prince's mother, the evil queen, who uses her black magic to send the girl hurtling out of the animated world into the one place in the universe where there is no true love: modern day Manhattan.","In an animated fairy tale world, a young girl meets and falls in love with the handsome prince of her dreams. A princess, who is prepared to be wed, is sent away to New York by an evil queen, where she falls in love with a lawyer.","But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world? But she's about to discover that love in the real world isn't always as easy as sharing a single True Love's Kiss - and that she'll need courage, spunk and maybe just a little enchantment if she's ever going to find her own happily-ever-after.",0247638|0327679|0368933|0120783|0322330|0780521|0398286|0097757|0356470|0118617|0103639|0053285
1273678,The Spy Next Door,"Poldark somehow escapes, and it's apparent that some in the Agency helped him.","When Gillian has to go out of town, Bob offers to take care of the kids while she's away, which proves to be no easy task.","When they try to open it, Poldark tracks it down and sends his people to take care of Bob.",Former CIA spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids (who haven't exactly warmed to their mom's beau).,1155076|0395699|1396218|0808510|0453451|0952640|1397514|0356634|0373051|0472181|1075417|1478291
0089218,The Goonies,Mikey has always wanted to know if One-eyed Willy ever was a real person and now he might. As they try to get into the caves Mama Fratelli catches Chuck and he is left behind.,"But when Mikey stumbles upon a treasure map of the famed ""One-Eyed"" Willy's hidden fortune, Mikey, Brandon, and their friends Lawrence ""Chunk"" Cohen, Clark ""Mouth"" Devereaux, Andrea ""Andy"" Carmichael, Stefanie ""Stef"" Steinbrenner, and Richard ""Data"" Wang, calling themselves The Goonies, set out on a quest to find the treasure in hopes of saving their neighborhood. Setting out to find a way of saving their homes, The Goonies find a treasure map and they set off in search for the treasure of the legendary pirate One-Eyed Willy which is located beneath a abandoned restaurant.","Home of a secret kid society known as ""The Goonies"", their leader is Michael ""Mikey"" Walsh, and they are enjoying their last weekend together as a system of contractors have bought their neighborhood and are considering on transforming it into a golf course. So, The Goonies embark on an adventure to find the treasure and save their neighborhood.","But when Mikey stumbles upon a treasure map of the famed ""One-Eyed"" Willy's hidden fortune, Mikey, Brandon, and their friends Lawrence ""Chunk"" Cohen, Clark ""Mouth"" Devereaux, Andrea ""Andy"" Carmichael, Stefanie ""Stef"" Steinbrenner, and Richard ""Data"" Wang, calling themselves The Goonies, set out on a quest to find the treasure in hopes of saving their neighborhood. Joined by a deformed gentle giant named Sloth, The Goonies embark on a great adventure through a underground maze filled with traps and skeletons, where they are pursued by Sloth's mother, thief Momma Fratelli and his brothers Jake and Francis who are also after One-Eyed Willy's treasure and they willing to get the treasure first.",0083866|0096438|0087538|0067992|0097523|0088323|0102057|0113497|0107614|0099785|0117705|0104431
0096438,Who Framed Roger Rabbit,"A famous toon known as Roger Rabbit has life easy, until he discovers that his wife, Jessica Rabbit is having fun with the head of Maroon Cartoons, then things take a turn for the worse for Roger as he is know accused of murdering Mr. Maroon. He helps Roger (against his own will), escape from an uncompromising Judge Doom, and even try to clear Roger's name, in order to do this, he must travel all over L.A. and even into Toontown.","Detective Eddie Valliant has hated toons since his brother was killed by one, but now he has to help a toon that was framed for the murder of Marvin Acme, owner of Acme Corporations and Toontown, for playing patty-cake with the toon's wife. A famous toon known as Roger Rabbit has life easy, until he discovers that his wife, Jessica Rabbit is having fun with the head of Maroon Cartoons, then things take a turn for the worse for Roger as he is know accused of murdering Mr. Maroon.","It's the story of a cartoon character named Roger Rabbit who exists along side of real humans. Detective Eddie Valliant has hated toons since his brother was killed by one, but now he has to help a toon that was framed for the murder of Marvin Acme, owner of Acme Corporations and Toontown, for playing patty-cake with the toon's wife.","Detective Eddie Valliant has hated toons since his brother was killed by one, but now he has to help a toon that was framed for the murder of Marvin Acme, owner of Acme Corporations and Toontown, for playing patty-cake with the toon's wife. A famous toon known as Roger Rabbit has life easy, until he discovers that his wife, Jessica Rabbit is having fun with the head of Maroon Cartoons, then things take a turn for the worse for Roger as he is know accused of murdering Mr. Maroon.",0087538|0097523|0089218|0083866|0117705|0102057|0067992|0107614|0088323|0113497|0099785|0091326
1667353,Mirror Mirror,,,,,0327679|0247638|1623205|0368933|0356470|0461770|0413895|1587310|0396752|1014759|0814255|1854564
0170016,How the Grinch Stole Christmas,"That especially goes for Christmas with the Whos noise, phony sentiment and wasteful materialism.","On the outskirts of Whoville, there lives a green, revenge-seeking Grinch who plans on ruining the Christmas holiday for all of the citizens of the town.","On the outskirts of Whoville, there lives a green, revenge-seeking Grinch who plans on ruining the Christmas holiday for all of the citizens of the town.","On the outskirts of Whoville, there lives a green, revenge-seeking Grinch who plans on ruining the Christmas holiday for all of the citizens of the town.",0319343|0338348|0111070|1067106|0099785|0304669|0104431|0339291|0367594|0477347|0451079|0363771
0479952,Madagascar: Escape 2 Africa,,,,,0351283|1277953|1080016|0438097|0268380|1667889|0298148|0413267|0317219|0126029|0892791|0441773
0110989,Ri?hie Ri?h,,,,,0106701|0103786|0104431|0102492|0106965|0112642|0118998|0099785|0115433|0119303|0109287|0109891
0960731,Bedtime Stories,A hotel handyman's life changes when the lavish bedtime stories he tells his niece and nephew start to magically come true.,"Skeeter meets the estranged kids with his best friend Mickey and makes up bedtime stories to help them to sleep but the kids add details to the stories, changing their endings.",A hotel handyman's life changes when the lavish bedtime stories he tells his niece and nephew start to magically come true.,"Wendy asks her friend Jill, who is teacher in the same school, to watch her son Patrick and her daughter Bobbi during the day and Skeeter to watch them during the night.",1222817|1396218|0413099|0395699|0349205|0477347|1078912|0952640|0373051|0317303|0492956|0307453
1623288,ParaNorman,"With that insight, Norman must resolve the crisis for good as only he can.","In the town of Blithe Hollow, Norman Babcock is a boy who can speak to the dead, but no one besides his eccentric new friend, Neil, believes his ability is real.","In the town of Blithe Hollow, Norman Babcock is a boy who can speak to the dead, but no one besides his eccentric new friend, Neil, believes his ability is real.","In the town of Blithe Hollow, Norman Babcock is a boy who can speak to the dead, but no one besides his eccentric new friend, Neil, believes his ability is real.",1142977|0385880|0787474|0107688|0396555|1192628|1482459|0120630|0121164|0424095|1772341|0844471
0338459,Spy Kids 3-D: Game Over,,,,,0287717|0227538|1517489|0424774|0405325|0406375|0373051|0313911|0164912|0243585|0952640|0356634
0268380,Ice Age,"All kinds of animals begin immigrating to the south, seeking more warm climates.","Back when the Earth was being overrun by glaciers, and animals were scurrying to save themselves from the upcoming Ice Age, a sloth named Sid, a woolly mammoth named Manny, and a saber-toothed tiger named Diego are forced to become unlikely heroes.",The three reluctantly come together when they have to return a human child to its father while braving the deadly elements of the impending Ice Age.,"Back when the Earth was being overrun by glaciers, and animals were scurrying to save themselves from the upcoming Ice Age, a sloth named Sid, a woolly mammoth named Manny, and a saber-toothed tiger named Diego are forced to become unlikely heroes.",0438097|1080016|0351283|0298148|0126029|1667889|0317219|0317705|0479952|0382932|0120363|0413267
0317303,Daddy Day Care,"As ""Daddy Day Care"" starts to catch on, it launches them into a highly comedic rivalry with Chapman Academy's tough-as-nails director... who has driven all previous competitors out of business.","In the comedy Daddy Day Care, two fathers lose their jobs in product development at a large food company and are forced to take their sons out of the exclusive Chapman Academy and become stay-at-home fathers.","With no job possibilities on the horizon, the two dads open their own day care facility, ""Daddy Day Care"", and employ some fairly unconventional and sidesplitting methods of caring for children.","In the comedy Daddy Day Care, two fathers lose their jobs in product development at a large food company and are forced to take their sons out of the exclusive Chapman Academy and become stay-at-home fathers.",0349205|0118998|0452598|0462244|0240462|0395699|0368578|0322330|0338094|0780567|0492956|0164912
0762125,Planet 51,"But on this alien planet the media has tagged spacemen as brain-eating, zombie-creating monsters, causing Baker to run for his life and into Lem's house.",Now it's up to the green native to get the clumsy astronaut back to his spaceship before military dictator General Grawl and mad scientist Professor Kipple manage to exterminate the Earthly visitor.,Lem is just an average teenager working on getting the girl and furthering his career at the local planetarium - except that he's an alien.,At least to U.S. astronaut Captain Charles T. Baker who lands on Lem's planet hoping for a quick flag plant and a hasty return to earth and his millions of screaming fans.,0375568|0429589|0765446|0892782|0396555|0400717|0358082|0371606|0451079|0389790|0424095|1107365
0383060,Zoom,,,,,0405325|0393735|0467110|1075417|0287717|0338459|0424774|0422774|0227538|0452681|0388419|0406375
0344854,Arthur et les Minimoys,The creatures that inhabit this world are just a tenth of an inch tall and live in perfect harmony with their environment.,"Arthur is a spirited ten-year old whose parents are away looking for work, whose eccentric grandfather has been missing for several years, and who lives with his grandmother in a country house that, in two days, will be repossessed, torn down, and turned into a block of flats unless Arthur's grandfather returns to sign some papers and pay off the family debt.","Ten-year-old Arthur, in a bid to save his grandfather's house from being demolished, goes looking for some much-fabled hidden treasure in the land of the Minimoys, a tiny people living in harmony with nature.","Arthur is a spirited ten-year old whose parents are away looking for work, whose eccentric grandfather has been missing for several years, and who lives with his grandmother in a country house that, in two days, will be repossessed, torn down, and turned into a block of flats unless Arthur's grandfather returns to sign some papers and pay off the family debt.",0940657|0940656|0416236|0375568|0760329|0429589|0366450|0385752|0494238|0952640|0400717|0443536
0102057,Hook,"Captain Hook (Hoffman) kidnaps his children, and Peter returns to Never Land with Tinkerbell (Roberts).","When Captain Hook kidnaps his children, an adult Peter Pan must return to Neverland and reclaim his youthful spirit in order to challenge his old enemy.","Peter Pan (Williams) has grown up to be a cut-throat merger and acquisitions lawyer, and is married to Wendy's granddaughter.","With the help of her and the Lost Boys, he must remember how to be Peter Pan again in order to save his children by battling with Captain Hook once again.",0107614|0113497|0083866|0096438|0097523|0089218|0087538|0099785|0119137|0067992|0088323|0104431
0198781,"Monsters, Inc.","One night, however, Sully uncovers a devious plot to rid Monster city of it's power problems, but in all the wrong ways. To be exact, the monster world depends on our children's screams: It is their energy that makes lightbulbs glow and cars drive. James P. Sullivan and his best friend Mike Wazowski work together at Monsters, Incorporated, a mega-company that delivers energy to Monstropolis, the place where they live.","The lovable, confident, tough, furry blue behemoth-like giant monster named James P. Sullivan (better known as Sulley) and his wisecracking best friend, short, green cyclops monster Mike Wazowski, discover what happens when the real world interacts with theirs in the form of a 2-year-old baby girl dubbed ""Boo,"" who accidentally sneaks into the monster world with Sulley one night. And now it's up to Sulley and Mike to send Boo back in her door before anybody finds out, especially two evil villains such as Sulley's main rival as a scarer, chameleon-like Randall (a monster that Boo is very afraid of), who possesses the ability to change the color of his skin, and Mike and Sulley's boss Mr. Waternoose, the chairman and chief executive officer of Monsters, Inc. James P. Sullivan (AKA ""Sulley"") and Mike Wazowski pick up their paychecks at Monsters Inc., the utility company that generates energy from the goose bumps of children. He and his coworker/ friend Mike Wazowski are two of many monsters that work for Monsters Inc. a utility company that generates power for a very paranoid and nervous city of monsters.","He and his coworker/ friend Mike Wazowski are two of many monsters that work for Monsters Inc. a utility company that generates power for a very paranoid and nervous city of monsters. James P. Sullivan and his best friend Mike Wazowski work together at Monsters, Incorporated, a mega-company that delivers energy to Monstropolis, the place where they live. In order to power the city, monsters have to scare children so that they scream.","The lovable, confident, tough, furry blue behemoth-like giant monster named James P. Sullivan (better known as Sulley) and his wisecracking best friend, short, green cyclops monster Mike Wazowski, discover what happens when the real world interacts with theirs in the form of a 2-year-old baby girl dubbed ""Boo,"" who accidentally sneaks into the monster world with Sulley one night. And now it's up to Sulley and Mike to send Boo back in her door before anybody finds out, especially two evil villains such as Sulley's main rival as a scarer, chameleon-like Randall (a monster that Boo is very afraid of), who possesses the ability to change the color of his skin, and Mike and Sulley's boss Mr. Waternoose, the chairman and chief executive officer of Monsters, Inc. James P. Sullivan (AKA ""Sulley"") and Mike Wazowski pick up their paychecks at Monsters Inc., the utility company that generates energy from the goose bumps of children. He and his coworker/ friend Mike Wazowski are two of many monsters that work for Monsters Inc. a utility company that generates power for a very paranoid and nervous city of monsters.",0266543|0114709|1049413|0435761|0120363|0317705|0910970|0110357|0126029|0892769|0382932|1453405
1067106,A Christmas Carol,"On Christmas Eve, crotchety miser Ebenezer Scrooge is visited by the ghost of his dead partner Jacob Marley.","The first one, the spirit of past Christmas, recalls his miserable youth; the spirit of the present Christmas shows him the poor situation of Bob's family; and the spirit of future Christmas shows his fate.","Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways.","The first one, the spirit of past Christmas, recalls his miserable youth; the spirit of the present Christmas shows him the poor situation of Bob's family; and the spirit of future Christmas shows his fate.",0338348|0170016|0111070|0304669|0319343|0451079|0107688|0339291|0104431|0397892|0385880|0099785
0097523,"Honey, I Shrunk the Kids","Wayne Szalinski is your average ""nutty scientist"", working on a top secret machine that shrinks objects.","Wayne accidentally sweeps them up and puts them out with the trash, so they then have to travel through the thick grass back to the house, while braving giant bugs, sprinklers, and a lawn mower.","Then, when he accidentally shrinks his kids down to 1/4-inch tall and tosses them out in the trash, the real adventure begins!","When the kid next door hits a baseball through the window and it lands in the path of the machine's laser, it begins working.",0107614|0096438|0087538|0113497|0104437|0102057|0089218|0083866|0117705|0088323|0119310|0067992
0307453,Shark Tale,,,,,0358082|0327084|0389790|0424095|0371606|0400717|0892782|0396555|0397892|0451079|0120630|0328880
0329200,Home Alone 4,"Natalie lives in a mansion where almost everything responds to remote commands. Upon learning about this, Kevin rigs the house with booby traps. Natalie, (Dad's girlfriend,) sees the broken window, and frames Kevin again.","His parents Peter and Kate have been separated for the past 8 months, and things at home with Kate are difficult enough without the bullying dealt to Kevin by his older brother Buzz and older sister Megan. Kevin witnesses his old enemy Marv Merchants and Marv's wife Vera breaking in to case the mansion with the help of an insider who gave Marv a remote control to it. Kevin accepts the invitation, and has fun until he finds out that his nemesis, Marv, and his wife, Vera, are planning to kidnap the crowned prince, a visitor of the mansion.","Kevin witnesses his old enemy Marv Merchants and Marv's wife Vera breaking in to case the mansion with the help of an insider who gave Marv a remote control to it. Kevin McCallister was invited to his Dad's girlfriend's mansion. When Marv and Vera came back on the next day, Kevin smashed their plans by sending them out the window.","Now living with his mom, he decides to spend Christmas with his dad at the mansion of his father's rich girlfriend, Natalie. Kevin witnesses his old enemy Marv Merchants and Marv's wife Vera breaking in to case the mansion with the help of an insider who gave Marv a remote control to it. Kevin accepts the invitation, and has fun until he finds out that his nemesis, Marv, and his wife, Vera, are planning to kidnap the crowned prince, a visitor of the mansion.",0119303|2308733|0104431|0099785|0110989|0109190|0952640|0106701|0453451|0243585|0294345|0342108
0243585,Stuart Little 2,,,,,0164912|0472602|0356634|0455499|0115433|0952640|0118998|0453451|0371606|0472181|0211181|1231580
0389790,Bee Movie,"Barry B. Benson, a bee just graduated from college, is disillusioned at his lone career choice: making honey.","When the bee Barry B. Benson graduates from college, he finds that he will have only one job for his entire life, and absolutely disappointed, he joins the team responsible for bringing the honey and pollination of the flowers to visit the world outside the hive.","Barry B. Benson, a bee who's just finished his education and hates the idea of picking a life-long vocation, meets a human, florist Vanessa Bloom, while buzzing about Manhattan.","Once in Manhattan, he is saved by the florist Vanessa and he breaks the bee law to thank Vanessa.",0327084|0424095|0307453|0358082|0892782|0396555|0400717|0371606|0397892|0451079|0844471|1001526
0424774,The Adventures of Sharkboy and Lavagirl 3-D,A young boy is recruited by his imaginary friends Sharkboy and Lavagirl to help save their planet.,"They are his heroes who will defend him at all costs, but when they arrive for real, something unexpected happens, the 2 heroes need max to save their world from a dire threat Dreamer Max, ridiculed by his classmates, conjures up his perfect dreamworld...the Planet Drool.",Max takes off on a wild and dangerous journey to the fantastic Planet Drool with Sharkboy and Lavagirl.,"They are his heroes who will defend him at all costs, but when they arrive for real, something unexpected happens, the 2 heroes need max to save their world from a dire threat Dreamer Max, ridiculed by his classmates, conjures up his perfect dreamworld...the Planet Drool.",0338459|0287717|1696192|0227538|0795256|1517489|0113199|0128890|1029211|0450208|0855673|0421306
0413267,Shrek the Third,,,,,0298148|0892791|0126029|0438097|0268380|1080016|0351283|0479952|1667889|0317219|1277953|0120363
0117705,Space Jam,"Meanwhile, deep in space, on another planet called Moron Mountain an outer space theme park, Mr. Swackhammer sends five tiny aliens known as the Nerdlucks to go to Looney Tune Land and capture all the Looney Tune characters and take them to Moron Mountain.","Meanwhile, deep in space, on another planet called Moron Mountain an outer space theme park, Mr. Swackhammer sends five tiny aliens known as the Nerdlucks to go to Looney Tune Land and capture all the Looney Tune characters and take them to Moron Mountain.","But if the Monstars win, then Swackhammer gets the Looney Tunes, and along with Jordan to Moron Mountain!","Meanwhile, deep in space, on another planet called Moron Mountain an outer space theme park, Mr. Swackhammer sends five tiny aliens known as the Nerdlucks to go to Looney Tune Land and capture all the Looney Tune characters and take them to Moron Mountain.",0096438|0113497|0097523|0107614|0087538|0102057|0164912|0119137|0083866|0112642|0099785|0119282
1323594,Despicable Me,"Unbeknownst to the neighbors, hidden beneath this home is a vast secret hideout.","It follows the story of Gru, a super-villain who adopts three girls from an orphanage; and Vector, a rival of Gru who steals the Great Pyramid of Giza.",He is going to steal the moon.,"It follows the story of Gru, a super-villain who adopts three girls from an orphanage; and Vector, a rival of Gru who steals the Great Pyramid of Giza.",1690953|0382932|0126029|0317705|0398286|0268380|0317219|1453405|1772341|0298148|0351283|2294629
